穆斯林不可食用下列何者？,牛肉,醃漬物,酒,C
穆斯林可以食用下列何者？,酒,羊肉,豬肉,B
下列何國非伊斯蘭教國家？,尼泊爾,巴基斯坦,孟加拉,A
印尼峇里島主要信奉哪個宗教？,伊斯蘭教,佛教,耆那教,B
錫克教主要流行於印度何處？,北部,南部,東部,A
印度教信徒不可食用哪種食物？,豬肉,牛肉,羊肉,B
在印度教信仰中毗濕奴的坐騎為？,馬,牛,虎,B
下列何國在2016年全球各國汽車產量排名第1？,中國,日本,德國,A
豐田汽車是哪國的企業？,美國,日本,德國,B
大眾集團是哪國的企業？,美國,日本,德國,C
殼牌公司是哪國的企業？,荷蘭.英國,南韓.日本,德國.奧地利,A
波克夏·海瑟威是哪國的企業？,荷蘭,美國,日本,B
蘋果公司是哪國的企業？,荷蘭,中華民國,美國,C
樂高是哪國的企業？,丹麥,南韓,瑞典,A
黃石國家公園位於何國？,中華民國,美國,南韓,B
下列何國法律中無首都之存在？,美國,日本,南韓,B
下列何國擁有戒嚴最久之紀錄？,南韓,美國,中華民國,C
三星電子是哪國的企業？,日本,中華人民共和國,韓國,C
嘉能可是哪國的企業？,瑞士,南韓,中華人民共和國,A
戴姆勒是哪國的企業？,日本,德國,南韓,B
通用汽車是哪國的企業？,法國,俄羅斯,美國,C
空中巴士為哪國的企業？,西班牙,法國,巴西,B
福特汽車是哪國的企業？,法國,比利時,美國,C
波音公司是哪國的企業？,列支敦斯登,美國,日本,B
安盛是哪國的企業？,法國,盧森堡,波蘭,A
亞馬遜是哪國的企業？,南韓,美國,日本,B
鴻海科技集團是哪國的企業？,中華人民共和國,列支敦斯登,中華民國,C
本田汽車是哪國的企業？,英國,日本,中華人民共和國,B
政治人物馬克宏為哪國人？,英國,中華人民共和國,法國,C
通用電氣是哪國的企業？,美國,列支敦斯登,中華人民共和國,A
目前世界GDP最高的國家為？,中華人民共和國,美國,瑞士,B
哪國人以愛喝啤酒著稱？,德國,瑞士,愛爾蘭,A
下列哪個國家看的到極光？,瑞士,美國,芬蘭,C
好市多是哪國的企業？,愛爾蘭,瑞士,美國,C
哪國國旗有楓葉位於其上？,加拿大,列支敦斯登,瑞士,A
下列下列何國非大英國協成員？,加拿大,中華人民共和國,英國,B
上汽集團是哪國的企業？,愛爾蘭,中國大陸,瑞典,B
下列哪個國家曾攻打臺灣本島？,法國,挪威,瑞士,A
雪佛龍是哪國的企業？,瑞士,英國,美國,C
次貸風暴從何國開始？,美國,丹麥,瑞士,A
摩根大通是哪國的企業？,瑞士,英國,美國,C
香港曾被哪國統治？,英國,瑞士,愛爾蘭,A
哈茨菲爾德-傑克遜國際機場在2017年全球機場客運吞吐量排行第幾？,1,2,3,A
北京首都國際機場在2017年全球機場客運吞吐量排行第幾？,1,2,3,B
杜拜國際機場在2017年全球機場客運吞吐量排行第幾？,1,2,3,C
東京羽田國際機場在2017年全球機場客運吞吐量排行第幾？,4,5,6,A
洛杉磯國際機場在2017年全球機場客運吞吐量排行第幾？,4,5,6,B
地球質量大概是月球的幾倍？,4,5,6,C
倫敦希斯羅機場在2017年全球機場客運吞吐量排行第幾？,7,8,9,A
香港國際機場在2017年全球機場客運吞吐量排行第幾？,7,8,9,B
上海浦東國際機場在2017年全球機場客運吞吐量排行第幾？,7,8,9,C
非洲第一高峰為？,吉利馬札羅山,凱瑟琳山,西奈山,A
哪一國雖位於赤道附近卻有降雪紀錄？,巴西,坦尚尼亞,索馬利亞,B
南北韓以哪條經緯度線為界？,38°W,38°S,38°N,C
美國與加拿大主要以哪條經緯度線為國界？,49°N,49°S,52°N,A
世界第一所大學出現於何處？,希臘,義大利,埃及,B
藏傳佛教的領袖稱為什麼？,蘇丹,穆罕默德,達賴,C
古時伊斯蘭教國家的領導人稱為什麼？,蘇丹,哈里發,達賴,A
被認為是世界第一個一神信仰的宗教是？,基督教,祆教,猶太教,B
樟宜機場在2017年全球機場客運吞吐量排行第幾？,16,17,18,C
仁川國際機場在2017年全球機場客運吞吐量排行第幾？,19,20,21,A
伯羅奔尼撒戰爭由哪方獲勝？,雅典,斯巴達,波斯,B
斯巴達以何為特色？,民主制度,物產豐饒,軍事實力,C
被認為最早於兩河流域創立文明的種族為？,蘇美人,尼安德塔人,巴比倫人,A
下列何者非兩河流域文明？,亞述帝國,孔雀王朝,巴比倫帝國,B
是世界最早的圖書館出現於何處？,波斯帝國,古埃及新王朝時期,亞述帝國,C
世界上第一個跨歐亞非的大帝國為？,波斯帝國,羅馬帝國,阿卡德王國,A
第一個從歐洲開始建立的跨歐亞非大帝國為？,波斯帝國,亞歷山大帝國,羅馬帝國,B
緯度0°W定於通過何處的經度線？,西敏寺,白金漢宮,格林威治天文臺,C
最近一位葬在西敏寺的人為？,史蒂芬霍金,阿爾伯特愛因斯坦,路易十六,A
最近一位在西敏寺結婚的人為？,伊莉莎白二世,威廉王子,哈利王子,B
下列何者並沒有葬在西敏寺？,狄更斯,牛頓,莎士比亞,C
最近一位在西敏寺登基的君主為？,伊莉莎白二世,查理一世,喬治六世,A
英國王儲的稱謂為？,蒙巴頓親王,威爾斯親王,愛丁堡公爵,B
世界上最後一個跨歐亞非的帝國為？,賽爾柱土耳其,納粹帝國,鄂圖曼土耳其,C
世界上最後一個跨歐亞非的帝國何時滅亡？,第一次世界大戰,第二次世界大戰,三十年戰爭,A
臺灣桃園國際機場在2017年全球機場客運吞吐量排行第幾？,34,35,36,B
近來美國總統的就職典禮都舉辦於何處？,白宮,林肯紀念堂,國會山莊,C
美國參議院院長由哪個行政長官擔任？,副總統,國務卿,紐約州州長,A
在美國總統繼任順序中若總統副總統都不能履行其職務，則由誰繼任？,參議院議長,眾議院議長,國務卿,B
英國下議院議會座椅顏色為？,紅色,藍色,綠色,C
在泰國批評其皇帝可能會？,觸犯刑法,處以罰緩,屬言論自由，沒事,A
馬雅古文明位於現今何處？,南美洲,中美洲,北美洲,B
現今我國福建省省主席為？,唐登傑,張志軍,張景森,C
海基會為哪國之基金會？,中華民國,中華人民共和國,美國,A
常聽到的美國五角大廈是甚麼機關？,外交部,國防部,財政部,B
美國著名的好萊塢位於哪一州？,德州,紐約州,加州,C
目前中華民國軍階中最高階軍職為？,參謀總長,國防部長,聯勤總司令,A
國人俗稱的「二高」是哪條高速公路？,中山高速公路,福爾摩沙高速公路,蔣渭水高速公路,B
下列臺灣鐵路哪一段尚未電氣化？,花蓮段,北迴段,南迴段,C
下列何人曾擔任中華民國特級上將？,蔣介石,白崇禧,陳誠,A
下列何者為世界七大奇景？,古夫金字塔,清水斷崖,瑪雅金字塔,A
總統府正門前的路在戒嚴時期稱為？,凱達格蘭大道,介壽路,臺灣大道,B
在希臘神話中，波賽頓是掌管甚麼的神？,火,光,水,C
下列何者非國定古蹟？,士林官邸,中正紀念堂,龍騰斷橋,C
威尼斯城裡的傳統划船稱為甚麼？,瓦爾多拉,貢多拉,薩多拉,B
軍事防禦系統「穹頂」是哪國的？,美國,土耳其,以色列,C
下列哪國不曾有航空母艦？,比利時,德國,美國,A
颱風戰機在哪洲生產？,美洲,亞洲,歐洲,B
車諾比核電廠位於現今何國？,波蘭,俄羅斯,烏克蘭,C
臭鼬工廠為哪國之軍事工廠？,美國,德國,英國,A
中共首艘航空母艦名為？,習近平號,遼寧號,中國號,B
2004奧運舉辦於何處？,倫敦,澳洲,雅典,C
紙鈔最早出現於何國？,宋朝,羅馬帝國,阿拉伯帝國,A
何者非基督教三位一體之元素？,聖父,聖母,聖子,B
下列何者非希臘神話中的神祗？,宙斯,克羅諾斯,瓦爾基麗,C
下列何者非北歐神話中的神祗？,宙斯,奧丁,索爾,A
下列何國人民可合法擁有槍枝？,中國,日本,南韓,B
慈禧太后本姓為何？,呼延覺羅,夏蘭荇德,葉赫那拉,C
下列哪個歌手沒有入圍過金曲獎「最佳女歌手獎」？,家家,魏如萱,楊丞琳,C
第27屆金曲獎獲得最佳女歌手的彭佳慧，她獲獎的專輯為何？,離心力,大齡女子,失語者,B
哪一首歌不是林俊傑所作的曲？,郭靜-心牆,徐佳瑩-尋人啟事,張惠妹-記得,B
哪一首歌不是周杰倫所作的曲？,吳宗憲-屋頂,張惠妹-如果你也聽說,徐佳瑩-尋人啟事,C
下列哪個歌手沒有入圍過金曲獎「最佳男歌手獎」？,韋禮安,黃明志,羅志祥,C
哪一首歌不是五月天阿信所作的曲？,後來的我們,頑固,派對動物,A
藝人劉以豪，同時也是那個樂團的吉他手？,麋先生Mixer,清晨電,Mary see the future 先知瑪莉,B
入圍最佳作詞人的《尋人啟事》的是誰？,Hush,方文山,陳珊妮,A
知名臺灣戲劇品牌「植劇場」共有4大主題，不包括何者？,驚悚推理,原著改編,家庭生活,C
金旋獎是由哪個學校主辦的？,政大,輔大,師大,A
知名歌手孫燕姿是哪國人？,新加坡,馬來西亞,香港,A
知名歌手黃明志是哪國人？,新加坡,馬來西亞,香港,B
知名歌手方炯鑌是哪國人？,新加坡,馬來西亞,香港,C
知名歌手林俊傑是哪國人？,新加坡,馬來西亞,香港,A
2017第52屆金鐘獎的主持人是下列何者？,黃子佼、任家萱,吳宗憲、浩角翔起,曾國城、任家萱,C
2017第52屆金鐘獎獲得戲劇節目女主角獎是下列何者？,方宥心,楊丞琳,柯淑勤,C
2017第52屆金鐘獎獲得戲劇節目導演獎是下列何者？,北村豐晴-戀愛沙塵暴,柯貞年-天黑請閉眼,許肇任／酸甜之味,C
知名藝人楊丞琳沒有參與哪個電視劇的演出？,不良笑花,醉後決定愛上你,戀愛沙塵暴,C
知名藝人楊丞琳『青春住了誰』世界巡迴演唱會沒有哪個地方？,香港,新加坡,中國大陸,B
知名藝人楊丞琳有發行哪首歌的日文單曲？,想幸福的人,曖昧,帶我走,B
天才衝衝衝地主持群不包括誰？,張文綺,徐乃麟,簡愷樂,C
五月天主唱阿信的本名叫？,陳信祥,陳信宏,陳信元,B
五月天的團長是誰？,石頭,阿信,怪獸,C
五月天除了冠佑之外，其他4人畢業於哪個高中？,建國中學,師大附中,成功高中,B
林俊傑得了幾次金曲獎最佳男歌手獎？,1,2,3,B
下列哪首不是聖結石的歌？,妮妮,真的不想嘴,一定會追到你,A
田馥甄的第一張專輯是哪張？,My Love,To Hebe,渺小,B
首位擁有Youtube單首歌曲破億點擊率的華語歌手是誰？,張惠妹,陳奕迅,田馥甄,C
張惠妹是哪一個族？,卑南族,阿美族,賽夏族,A
羅志祥是哪個團體的成員？,羅密歐,183club,4ever,A
羅志祥的自創品牌為何？,STAGE,SMG,STAYREAL,A,,,,,,,,,,★
艾怡良是由哪個選秀節目出道？,超級星光大道,超級偶像,超級紅白大賞,B
下列何者不是「康熙來了」的製作人？,王偉忠,詹仁雄,林暐哲,C
「康熙來了」從什麼時候開播？,2000,2002,2004,C
「康熙來了」從什麼時候停播？,2015,2016,2017,Ｂ
「康熙來了」首播是幾點開始？,晚上7點,晚上8點,晚上10點
張惠妹新歌「連名帶姓」由誰作曲？,周杰倫,阿信,徐佳瑩,A
臺灣偶像劇「命中注定我愛你」，哪個國家沒有做改編翻拍？,泰國,中國大陸,韓國,B
哪一部戲阮經天沒有演出？,命中注定我愛你,綠光森林,醉後決定愛上你,C
哪一部電影阮經天沒有演出？,軍中樂園,LOVE,目擊者,C
阮經天因為哪一部戲，而拿下金馬獎最佳男主角獎？,軍中樂園,LOVE,艋岬,C
「麻醉風暴」中，飾演麻醉科醫師的男主角是誰？,黃健瑋,莊凱勛,李銘順,A
「麻醉風暴」在哪一臺撥出？,公視,華視,民視,A
「麻醉風暴2」中，也融合了哪個行業的議題？,新聞業,航空業,物流業,A
「犀利人妻」片頭片尾曲是由誰所唱？,林凡,卓文萱,楊乃文,A
「犀利人妻」飾演小三，並獲得金鐘戲劇節目女配角獎的是誰？,朱芯儀,蔡淑臻,林依晨,A
「我可能不會愛你」的導演是下列何者？,陳玉珊,瞿友寧,侯孝賢,B,,,,,,,,,,★
「我可能不會愛你」的編劇是下列何者？,王慧芬,張瑋庭,徐譽庭,C
「我可能不會愛你」中，飾演女主角程又青的是哪位演員？,林依晨,陳匡怡,孟耿如,A
「我可能不會愛你」中，飾演男主角李大仁的是哪位演員？,陳柏霖,劉以豪,王陽明,A
下列何者不是「花甲男孩轉大人」的導演？,瞿友寧,李青蓉,吳宇森,C
「花甲男孩轉大人」的男主角是下列何者？,吳慷仁,李國毅,盧廣仲,C
「花甲男孩轉大人」的原著作者是下列何者？,楊富閔,楊富宏,楊富雄,A
「花甲男孩轉大人」的片頭曲是下列何者？,熊仔,魚仔,豬仔,B
「花甲男孩轉大人」的片尾曲是下列何者？,幾分之幾,明仔載,後來,B,,,,,,,,,,★
電視劇《花甲男孩轉大人》的電影版名稱是下列何者？,花甲大孩轉男人,花甲大人變男孩,花甲大人轉男孩,C
「通靈少女」的男主角是下列何者？,李玉璽,蔡凡熙,曹晏豪,B
「通靈少女」的原著是下列何者？,少女通靈記,通靈,神算,C
「通靈少女」的女主角是下列何者？,郭書瑤,陳意涵,郭采潔,A
「通靈少女」的背景是下列何者？,臺灣殯葬業,臺灣新聞媒體業,臺灣民間信仰,C
「通靈少女」的插曲「不曾回來過」是由誰所唱？,田馥甄,李千娜,吳青峰,B,,,,,,,,,,★
獲得第52屆金鐘獎「最佳迷你劇集」的是下列何者？,通靈少女,劣人傳之詭計,媽媽不見了,A
下列哪個藝人沒有經歷摔馬意外？,劉德華,林志玲,隋棠,C
2017年徐乃麟和哪位藝人在節目爆粗口，引起關注？,曾國城,唐從聖,張立東,B
一代喜劇天王豬哥亮是因罹患什麼癌而過世？,大腸癌,肺癌,攝護腺癌,A
謝金燕是豬哥亮的第幾個女兒？,1,2,3,C
下列何者不是豬哥亮的電影？,雞排英雄,鐵獅玉玲瓏,大稻埕,B
下列何者不是豬哥亮的電影？,大尾鱸鰻,大囍臨門,鐵獅玉玲瓏,C
下列何者為豬哥亮的電影遺作？,大尾鱸鰻,大囍臨門,大釣哥,C
下列何者是電影「看見臺灣」的出品者？,忻柏林,齊柏林,焦柏林,B
齊柏林在哪個地方拍攝「看見臺灣」續集，而墜機身亡？,臺東,南投,花蓮,C,,#
宮崎駿在哪一年宣布退休？,2013,2015,2017,A
「天空之城」的故事引用了哪部小說？,古埃及遊記,格列佛遊記,老殘遊記,B
宮崎駿作品中，有出現巨大機器人的是哪一部？,天空之城,神隱少女,魔女宅急便,A
宮崎駿有一部作品是日本影史上票房最高的電影，是下列何者？,神隱少女,天空之城,魔女宅急便,A
宮崎駿作品「魔女宅急便」充滿哪個地方的風格？,北歐,希臘,埃及,A
霍建華和哪位藝人結婚？,林心如,陳妍希,隋棠,A
舒淇和哪位藝人結婚？,馮德倫,彭于晏,霍建華,A
安心亞從哪個節目搞笑起家？,全民最大黨,康熙來了,國光幫幫忙,A
安心亞至今共發了幾張專輯,1,3,4,C
安心亞和誰不曾傳過緋聞？,嘎嘎,阿KEN,納豆,A
誰在植劇場演出傅培梅角色，演技備受肯定？,安心亞,陳妍希,孫可芳,A
「被偷走的那五年」的男主角是下列何者？,張孝全,楊祐寧,楊一展,A
「被偷走的那五年」的女主角是下列何者？,白百合,陳妍希,隋棠,A
「被偷走的那五年」的主題曲是下列何者？,悄悄告訴你,小幸運,我不願讓你一個人,A
「被偷走的那五年」的主題曲由誰所唱？,范瑋琪,田馥甄,五月天,A
「被偷走的那五年」的導演是下列何者？,黃真真,陳玉勳,蔡明亮,A
「總舖師」的男主角是下列何者？,楊一展,楊祐寧,張孝全,B
「總舖師」的女主角是下列何者？,陳意涵,夏于喬,陳妍希,B
「總舖師」的主題曲是下列何者？,癡情男子漢,三八阿花吹喇叭,獨尊唯我,B
「金罵沒ㄤ」是哪部電影的主題曲？,大尾鱸鰻,總舖師,雞排英雄,B
「總舖師」的導演是下列何者？,蔡明亮,陳玉勳,豬哥亮,B
九把刀的本名為何？,柯景騰,柯景宏,柯震東,A
九把刀出生於何處？,彰化,南投,嘉義,A
電影「阿凡達」中的主角，原本有什麼樣的缺陷？,失明,癱瘓,癌症,B
誰沒在「頂尖對決」中演出？,休傑克曼,克莉絲汀貝爾,麥特戴蒙,C
冰雪奇緣中的雪寶是？,雪人,娃娃,氣球,A
請問玩命關頭6中的誰過世了？,保羅沃克,馮迪索,巨石強森,A
下列何者是拍過最多次的系列電影？,OO7,玩命關頭,神鬼傳奇,A
豆豆先生是哪一國的喜劇？,美國,英國,法國,B
「甄嬛傳」中名言：賤人就是___？,討人厭,任性,矯情,C
下列何者不是周星馳主演的電影？,九品芝麻官,全職殺手,算死草,B
何者是恐怖片？,淒厲人妻,白日夢冒險王,開麥拉驚魂,A
流行樂團「飛兒樂團」的簡稱？,SHE,MAD,FIR,C
有「鋼琴之王」之稱的是哪個音樂家？,李斯特,蕭邦,貝多芬,A
有「鋼琴詩人」之稱的是哪個音樂家？,李斯特,蕭邦,貝多芬,B
哪位音樂家被譽為音樂神童？,舒伯特,莫札特,李斯特,B
周杰倫經典歌曲不包括？,稻香,聽媽媽的話,你就是我的唯一,C
哪部電影不是由湯姆漢克主演？,神鬼交鋒,阿甘正傳,世紀交鋒,C
「流星花園」並未由哪個國家翻拍為電視劇？,韓國,緬甸,臺灣,B
奇皇后是描述高麗人變成中國哪代皇后的故事？,元,明,清,A
2014第72屆金球獎最佳動畫的得主是？,馴龍高手2,里約大冒險2,樂高玩電影,A
亞洲天王周杰倫第一步進軍好萊塢的電影是？,出神入化,出神入化2,青蜂俠,C
下列哪一部電影不是由真人真事改編？,127小時,模仿遊戲,決勝21點,C
李奧納多狄卡皮歐沒有演過下列哪一部作品？,華爾街之狼,隔離島,鐘點戰,C
歌手鄧麗君的本名？　,鄧麗均,鄧麗筠,鄧麗鈞,B
下列哪位歌手沒有「愛你」這首歌？,陳芳語,蔡依林,柯有倫,B,,,,,,,,,,#
哪一位藝人到2015年才有自己正式的官方粉絲團？,林志玲,羅志祥,阿信,A
插畫家Cherng繪出哪種動物而紅遍大街小巷？,馬來貘,拉拉熊,廢物貓,A
高跟鞋是誰發明的？,路易十四,路易十六,路易十七,A,,,,,,,,,,★
潮牌Stage是哪位藝人的品牌？,羅志祥,阿信,黃鴻升,A
網路名人蔡阿嘎的本名是？,蔡緯嘉,蔡韋嘉,蔡緯佳,A
下列何者是律師同時也是政論節目主持人？,謝震武,吳淡如,吳宗憲,A
下列何者不是從「我愛黑澀會」中出道的藝人？,黃喬歆,蔡黃汝,詹子晴,B
音樂術語Allegro與什麼有關？,強度,音高,速度,C
被譽稱交響樂之父和弦樂四重奏之父的音樂家？,韓德爾頌,海頓,孟德爾頌,B,,,,,,,,,,★
馬勒未完成的交響曲是第幾號？,第八號交響曲,第九號交響曲,第十號交響曲,C
蔡依林的經典歌曲不包括？,美人計,野蠻遊戲,家後,C
天后蔡依林的「大藝術家」中共提及幾位藝術家？,4,5,6,B
動畫海賊王中，改造人佛朗基的能量來源為何？,牛奶,可樂,酒,B
下列何者不是「遊戲王」中的神之卡？,翼神龍,天空龍,青眼白龍,C
「進擊的巨人」中，主角的什麼人最先死於巨人之口？,父親,母親,妹妹,B
在「閃電霹靂車」中，主角是在哪一年出道？,2014,2015,2016,B
「火影忍者」中漩渦鳴人的老婆是？,小櫻,日向雛田,綱手,B
進擊的巨人中，艾連在訓練生中總排名第幾？,3,4,5,C
下列何者不是宮崎駿的作品？ ,龍貓,天空之城,地海戰記,C
韓國團體少女時代一開始共有幾人？　,7,8,9,C
「史努比」系列動畫中的史努比是一隻？,拉不拉多,米格魯,臘腸狗,B
遊戲王中，武藤遊戲的另一個靈魂叫什麼名字？,亞圖姆,亞圖拉,亞圖恩,A
卡通「遊戲王」中持有千年錫杖的的是誰？,貝卡斯,城之內,馬利克,C
漫畫「哆啦A夢」中，時光機位於大雄房間的何處？,衣櫃,抽屜,櫥櫃,B
請問「怪醫黑傑克」裡的主人翁，黑傑克的本名為？,間黑男,傑克,黑南,A
海賊王中，香吉士在成為海賊前的職業是？,廚師,小偷,間諜,A
海賊王中喬巴是甚麼動物？,鹿,狗,熊,A
蠟筆小新中小新妹妹野原向日葵名字是怎麼決定的？,算命,猜拳,射紙飛機比賽,C,,,,,,,,,,★
「地球是很危險的」是出自哪部電影？,功夫,少林足球,功夫之王,B
下列何者不是金凱瑞主演？,王牌大律師,當我們混在一起,摩登大聖,B
電影行動代號：華爾奇麗亞中主角們是要推翻誰？,史達林,希特勒,戴高樂,B
TPA於哪年奪得英雄聯盟世界冠軍？,2012,2013,2014,A
下列何者耳機品牌源自德國？,Bose,Harman Kardon ,Sennheiser,C
烏克麗麗有幾條弦？,4,5,6,A
下列何者非日本品牌,鐵三角,Sony ,B&W,C
下列機械鍵盤軸何者聲音最大？,青,紅,銀,A
高解析度音樂的英文簡寫是？,Hi qual,Hi res ,Hi tech,B
哪個耳機廠牌的特色有「女毒」之稱？,Sony,鐵三角,Philips,B
宮崎駿哪部動畫的男主角是學小提琴的？,風起,來自紅花板,心之谷,C
動畫風之谷中那片被汙染的地稱為？,死海,腐海,蟲海,B
動畫天空之城中天空之城的名稱是？,拉普達,多魯美,薩奇亞,A
有「亞洲舞王」之稱的藝人是？,潘瑋柏,羅志祥,周湯豪,B
下列何者不是舞曲？,大藝術家,不解釋親吻,不具名的悲傷,C
標準鋼琴有幾個鍵？,61,88,104,B
樂理中D大調有幾個升記號？,1,2,3,B
Beats by dr dre被甚麼廠商收購？,Harman Kardon ,Htc ,Apple,C
哪個片商不是迪士尼的？,漫威,二十世紀福斯,華納兄弟,C
哪位AV女優有暗黑林志玲之稱？,上原亞衣,波多野結衣,三上悠亞,B
漫威電影宇宙的第一部主角是誰？,美國隊長,索爾,鋼鐵人,C
哪位導演使用過未來3D技術拍電影？,諾蘭,雷利史考特,李安,C
下列哪部電影是由荷馬史詩改編而來？,木馬屠城,300壯士,龐貝,A
哪部電影中沒有喪尸？,我是傳奇,明天過後,末日之戰,B
哪部電影是在描述華特迪士尼的故事？,大夢想家,大娛樂家,大尋寶家,A
海賊王中誰不曾當過七武海？,漢考克,鷹眼,黑鬍子,C
下列何者不屬於木管樂器？,小號,薩克斯風,豎笛,A
下列哪首進行曲觀眾會在演奏中跟著鼓掌？,國徽進行曲,拉德斯基進行曲,馬賽進行曲,B
下列哪部電影描述國父的故事？,行動代號：孫中山,讓子彈飛,十月圍城,C
甄子丹沒有參演哪部電影？,關雲長,霍元甲,錦衣衛,B
變身國王中國王沒有變成甚麼過？,烏龜,鯨魚,牛,C
海賊王中原三大將何者退出海軍？,赤犬,青雉,黃猿,B
下列何者不是音樂劇電影？,樂來樂愛你,大娛樂家,大夢想家,C
馮迪索沒有參演哪部電影？,限制級褓母,限制級戰警,玩命再劫,C
電影異星戰場主角是被傳送到甚麼星球？,水星 ,金星,火星,C
電影變形金剛中與月亮有關的是第幾級？,2,3,4,B
電影飢餓遊戲中最開始國家分成幾個區？,11,12,13,C
電影怒海劫中上船的劫匪有幾人？,3,4,5,A
連恩尼遜並未參演下列哪部電影,狙擊陌生人,百萬種硬的方式,真實的勇氣,C
鋼琴中的柔音踏板是三個踏板中的哪一個？,左,中,右,A
三角鋼琴又稱為什麼？,平臺式鋼琴,直立式鋼琴,開蓋式鋼琴,A
下列哪種標準薩克斯風的管身沒有彎曲？,Soprano ,Alto,Tenor,A
下列哪種薩克斯風的音高最高？,Soprano ,Alto,Tenor,A
下列哪個喇吧廠牌屬於中國？,JVC,JBL,Edifier,C
下列何者不是常見的耳機發聲原理？,動圈,動塊,動鐵,B
周杰倫買下哪支英雄聯盟戰隊？,FW,ahq,TPA,C
2017英雄聯盟總決賽中誰奪得世界冠軍？,SKT,SSG,RNG,B
下列電影何者是由小說改編？,美麗魔物,扭轉時光機,全民超人,A
下列哪部電影以戰爭為題材？,攻其不備,危機倒數,逆戰,B
「人生就像巧克力」出於哪部電影？,阿甘正傳,刺激1995,當幸福來敲門,A
香港電影圈又被稱為__好萊塢？,中國好萊塢,東方好萊塢,亞洲好萊塢,B
2010春晚誰憑藉魔術表演一砲而紅？,劉謙,秦鳴曉,楊杰,A
蠟筆小新家裡爆炸後搬到甚麼公寓？,胯下癢,胯下痛,胯下腫,B
陳奕迅畢業於哪所大學？,香港中文大學,美國長春藤大學,英國金斯頓大學,C
影星成龍最原始的本名是甚麼？,陳港生,陳港昇,陳港勝,A,,,,,,,,,,★
香蕉哥哥準備要跟誰結婚了？,水蜜桃姊姊,草莓姊姊,葡萄姊姊,B
講述逃獄故事的電影是？,刺激1993,刺激1995,刺激1997,B
動畫小美人魚中他要用甚麼換人類的雙腳？,視力,記憶,聲音,C
異形系列哪部導演是雷利史考特？,第一集,第二集,第三集,A
香港四大天王不包括誰？,張學友,黎明,陳奕迅,C
周潤發的出生地是？,北京,廣東,山東,B
電影神鬼交鋒中主角是甚麼類型的罪犯？,殺人,金融,偷竊,B
勞勃狄尼洛沒有參演下列哪部電影？,高年級實習生,世紀交鋒,時空旅人之妻,C
下列何者不是諾蘭導演執導的電影？,超人：鋼鐵之軀,蝙蝠俠：黑暗騎士,正義聯盟,C
相聲瓦舍創辦人沒有誰？,宋少卿,馮翊綱,常寶華,C
鐵達尼號的導演是誰？,史蒂芬史匹柏,詹姆斯卡麥隆,大衛芬奇,B
好萊塢電影「我是誰」中擔任主角的華人是？,成龍,李連杰,甄子丹,A
好萊塢電影公司坐落於哪裡？,波士頓,洛杉磯,紐約,B
哈利波特系列電影總共有幾集？,6,7,8,C
哈利波特中哪個老師職位都做超不過一年？,魔藥學,奇獸飼育學,黑魔法防禦術,C
哪種鼓常見的形式是兩顆一組,非洲鼓,邦加鼓,太鼓,B
金鋼狼單手有幾隻爪子？,3,4,5,A
電影魔戒是由甚麼改編而來？,傳說,小說,歷史,B
電影國產凌凌漆中所謂「最強武器」的是？,要你命2000,要你命3000,要你命5000,B
讓子彈飛中張麻子的面具是幾筒？,一筒,三筒,九筒,C
讓子彈飛中馬邦德最開始的職業是甚麼？,縣長,師爺,麻匪,A
鐵三角耳機中哪個型號有「陌生人妻」之稱？,M50X,ck330,MSR7,C
黃曉明的出生地是？,北京,上海,山東,C
臥虎藏龍的導演是？,張藝謀,李安,吳宇森,B
哪部電影不是黑人主演？,衝出康普頓,月光下的藍色男孩,舞力重擊,C
電影麻雀變鳳凰中女主角原本的職業是？,舞者,妓女,無職業,B
電影紅翼行動中最後有幾人存活？,0,1,2,B
動畫尖叫旅社中旅社老闆是？,吸血鬼,木乃伊,狼人,A
愛麗絲夢遊仙境中邪惡皇后是撲克牌的甚麼花色,黑桃,紅心,梅花,B
宮崎駿哪部動畫中沒有魔法？,神隱少女,海潮之聲,霍爾的移動城堡,B
宮崎駿動畫紅豬中主角的職業是？,廚師,水手,飛行員,C
宮崎駿動畫魔法公主中女主角是被甚麼動物撫養長大？,豬,猿,狗,C
宮崎駿哪部動畫劇情是在搶救學校大樓？,來自紅花板,風起,心之谷,A
電影阿凡達的哈利路亞山勢在哪裡曲取景？,華山,九寨溝,張家界,C
笑傲江湖中令狐沖處於甚麼門脈？,武當派,華山派,嵩山派,B
鹿鼎記中韋小寶有幾個老婆？,7,8,9,A
金庸小說射鵰三部曲中沒有哪一部？,神雕俠侶,倚天屠龍記,天龍八部,C
天龍八部中段譽不會甚麼武功？,凌波微步,六脈神劍,降龍十八掌,C
金庸小說中九指神丐的名字是？,洪七公,洪八公,洪九公,A
金庸小說中九指神丐是斷哪一指？,食指,中指,無名指,A,,,,#,,,,,,★
天龍八部中人稱「北喬峰，南__」？,慕蓉,歐陽,皇甫,A
射鵰英雄傳中南帝的武功是甚麼？,彈指神通,一陽指,蛤蟆功,B
射鵰英雄傳中黃藥師的武功不包括？,彈指神通,桃華落英掌,空明拳,C
射鵰英雄傳中有「老頑童」之稱的是？,歐陽鋒,王陽明,周伯通,C
